"period","value","region","indID","source","dsID","is_number"
2001,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,346000,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,5000,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"KEN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,5569,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,2e+05,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,8100,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,3400,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"KGZ","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,550000,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,130000,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LBN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,13361,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,33050,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,260744,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,237822,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LBR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,458047,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,177452,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,5350,"LBY","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,269012,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,76722,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,34220,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,27185,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,89405,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,158600,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,20800,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,94600,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,161128,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,144577,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,44610,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,40691,"LKA","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,58153,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,6929,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,6764,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"MKD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,42253,"MLI","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,27383,"MMR","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,199,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,137,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"MNE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,50000,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"NPL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,1106396,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,1186889,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,620362,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,56181,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,90637,"PAK","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,336215,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,211607,"PHL","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,70000,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,47362,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,59404,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,19666,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,19019,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,1677,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,2017,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,1141,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,1096,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,878,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,758,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,166,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"RUS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,11955,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,84834,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,21081,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,166900,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,143000,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,279325,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,91554,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,19471,"SDN","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,2e+05,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"SLE","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,10188,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,104706,"SOM","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,7496,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,9456,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,2482,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1433,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,1631,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,518,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,871,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,1803,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,845,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,798,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,780,"SRB","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,37615,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,20771,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,50000,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,7000,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,35000,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"TCD","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,6000,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3000,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"TGO","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,5000,"TLS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"TLS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"TLS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"TLS","CHD.O.PRO.07.T6","http://popstats.unhcr.org","unhcr-popstats",1
