"dsID","indID","region","period","value","is_number","source","indicator_name","units","last_updated","last_scraped","source_name"
"acled","PVX040","CAF","1997","76",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MLI","2012","503",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ERI","2002","4",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNQ","2005","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SDN","2009","268",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TZA","2009","14",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","CIV","2007","14",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BDI","2002","1115",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SSD","2009","283",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TGO","2009","5",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ETH","2006","162",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TUN","2008","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","COG","2012","8",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MRT","2012","106",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SDN","2004","315",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MLI","1999","10",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GAB","1999","5",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MRT","1999","5",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SDN","2001","154",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ERI","1999","336",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","DJI","1999","15",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TCD","1999","29",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BEN","1999","3",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","CMR","1999","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","AGO","2009","25",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","NER","1999","19",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZWE","2004","640",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","KEN","2012","591",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SEN","1998","83",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SWZ","2008","17",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZMB","2010","29",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNQ","2003","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZMB","2002","21",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SWZ","2002","6",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MLI","1997","23",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SWZ","2012","76",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","LBY","1997","4",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BDI","2008","201",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","CMR","2008","54",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ZWE","2007","385",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SWZ","2007","4",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BFA","2010","4",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BWA","2008","3",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","UGA","2007","202",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TUN","2007","4",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","TZA","2007","10",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GIN","2008","37",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","UGA","1997","228",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SLE","2003","26",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MRT","2000","6",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","LBY","2000","2",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNB","2009","17",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GAB","2009","10",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","NGA","1999","336",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","NAM","1999","150",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","ETH","2007","121",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MDG","1999","1",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","LSO","1999","8",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","SWZ","2001","3",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","DJI","2009","17",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","MRT","2001","1",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","BDI","2009","169",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
"acled","PVX040","GNB","2006","52",0,"http://www.acleddata.com/data/types-and-groups/","Incidence of Conflict","incidents per year","","2014-06-15T19:03:08.535497","ACLED (Armed conflict location and event dataset)"
